date,temp,etp,precip
2022-03-29 06:00,7.1,0.0,0.0
2022-03-29 07:00,6.9,0.0,0.0
2022-03-29 08:00,7.7,0.0,0.42
2022-03-29 09:00,9.0,0.02,0.42
2022-03-29 10:00,10.8,0.06,0.42
2022-03-29 11:00,12.1,0.12,0.0
2022-03-29 12:00,13.5,0.18,0.0
2022-03-29 13:00,14.8,0.18,0.0
2022-03-29 14:00,15.4,0.19,0.0
2022-03-29 15:00,15.4,0.19,0.0
2022-03-29 16:00,15.1,0.17,0.0
2022-03-29 17:00,14.6,0.12,0.0
2022-03-29 18:00,13.8,0.07,0.0
2022-03-29 19:00,12.5,0.04,0.0
2022-03-29 20:00,11.4,0.02,0.0
2022-03-29 21:00,10.1,0.01,0.0
2022-03-29 22:00,8.6,0.0,0.0
2022-03-29 23:00,7.7,0.0,0.0
2022-03-30 00:00,6.9,0.0,0.0
2022-03-30 01:00,5.9,0.0,0.0
2022-03-30 02:00,5.1,0.0,0.0
2022-03-30 03:00,4.4,0.0,0.0
2022-03-30 04:00,3.6,0.0,0.0
2022-03-30 05:00,2.9,0.0,0.0
2022-03-30 06:00,2.2,0.0,0.0
2022-03-30 07:00,2.5,0.0,0.0
2022-03-30 08:00,4.6,0.01,0.0
2022-03-30 09:00,7.6,0.04,0.0
2022-03-30 10:00,11.1,0.08,0.0
2022-03-30 11:00,12.5,0.14,0.08
2022-03-30 12:00,13.3,0.19,0.08
2022-03-30 13:00,13.9,0.2,0.08
2022-03-30 14:00,14.1,0.2,0.09
2022-03-30 15:00,14.1,0.18,0.09
2022-03-30 16:00,13.6,0.16,0.09
2022-03-30 17:00,12.9,0.12,0.21
2022-03-30 18:00,12.0,0.08,0.21
2022-03-30 19:00,10.7,0.05,0.21
2022-03-30 20:00,9.8,0.03,0.16
2022-03-30 21:00,8.9,0.0,0.16
2022-03-30 22:00,8.1,0.0,0.16
2022-03-30 23:00,7.8,0.0,0.0
